x,y,z,tke
0.22026522,0.53197795,0.005,0.28194705
0.21527487,0.53134716,0.005,0.18211994
0.20456518,0.53616554,0.005,0.13161285
0.19032778,0.52825075,0.005,0.007298168
0.20841132,0.53513318,0.005,0.10289779
0.18950354,0.52778059,0.005,0.006871784
0.22596382,0.51036888,0.005,0.080715887
0.22701147,0.50774384,0.005,0.089375868
0.22529277,0.50436968,0.005,0.074304007
0.22508208,0.50267011,0.005,0.043256123
0.21948035,0.46234384,0.005,0.075999349
0.22205012,0.46661139,0.005,0.12245203
0.22586936,0.46944869,0.005,0.36465338
0.22508644,0.4735007,0.005,0.33608752
0.22329675,0.47850579,0.005,0.2432497
0.22386658,0.68631381,0.005,0.17914547
0.22402936,0.69088173,0.005,0.17433333
0.22660489,0.72532958,0.005,0.18850842
0.21905692,0.70906085,0.005,0.19373907
0.21637274,0.73636782,0.005,0.19355147
0.20372505,0.74938804,0.005,0.17275509
0.19326717,0.76770735,0.005,0.19683489
0.19948511,0.58972937,0.005,0.22532943
0.20064943,0.59719294,0.005,0.42219311
0.20235689,0.59223396,0.005,0.25690517
0.20153749,0.60434902,0.005,0.2985141
0.2183042,0.63070875,0.005,0.19415258
0.21540959,0.64746374,0.005,0.21315545
0.21643035,0.64015436,0.005,0.21475127
0.21522067,0.62546921,0.005,0.21612531
0.2136229,0.62015975,0.005,0.23451935
0.20417452,0.60726374,0.005,0.29633546
0.20840335,0.61323023,0.005,0.24808235
0.19940348,0.60118622,0.005,0.33704865
0.21332853,0.66019368,0.005,0.18639641
0.21802929,0.6754458,0.005,0.19028346
0.18669367,0.27714935,0.005,0.1769187
0.18433625,0.26215473,0.005,0.18828186
0.18103242,0.24467035,0.005,0.17678382
0.20174335,0.30676135,0.005,0.20001161
0.2037828,0.29497322,0.005,0.20135911
0.19444887,0.28795505,0.005,0.20012331
0.20421718,0.33919701,0.005,0.2014619
0.20006792,0.33229232,0.005,0.19878632
0.19905722,0.31395262,0.005,0.19918211
0.19871628,0.32065287,0.005,0.20066978
0.19867253,0.34448576,0.005,0.1925388
0.20037869,0.35239702,0.005,0.19686861
0.19639713,0.35544148,0.005,0.19886337
0.19919896,0.3601256,0.005,0.19785558
0.19939612,0.37508664,0.005,0.21940899
0.19646241,0.37067953,0.005,0.20598978
0.20191582,0.38064647,0.005,0.25869393
0.19900507,0.38493064,0.005,0.29923043
0.19441287,0.36551109,0.005,0.19674768
0.19767061,0.38961342,0.005,0.30398977
0.1978327,0.39256218,0.005,0.35573143
0.19528882,0.39750993,0.005,0.2549918
0.19214882,0.3992421,0.005,0.34554091
0.18538535,0.40273017,0.005,0.2142607
0.18927173,0.40128183,0.005,0.23353532
0.1658214,0.78065252,0.005,0.18078133
0.14574321,0.80727327,0.005,0.17081042
0.12786876,0.81415135,0.005,0.14013928
0.11534774,0.83123302,0.005,0.19674143
0.070010319,0.83659542,0.005,0.15390547
0.049065232,0.83758688,0.005,0.12639293
0.033134852,0.81617147,0.005,0.18108717
0.010547767,0.81199878,0.005,0.1390563
-0.00519393,0.80232304,0.005,0.14882496
0.22242258,0.51586795,0.005,0.22386861
0.22275962,0.51883292,0.005,0.40676713
0.22118366,0.52221447,0.005,0.32401362
0.21193476,0.53322732,0.005,0.18448225
0.2183077,0.52618301,0.005,0.32694888
0.21597004,0.53056842,0.005,0.26178437
0.20462915,0.53441429,0.005,0.106037
0.19227375,0.52726763,0.005,0.013367134
0.20838563,0.53470606,0.005,0.086505279
0.19011837,0.52698499,0.005,0.008544106
0.22265898,0.51163477,0.005,0.26017877
0.22309507,0.50708109,0.005,0.11589555
0.22313721,0.50628662,0.005,0.080211543
0.22298415,0.50303936,0.005,0.037036642
0.21771306,0.46463746,0.005,0.070023946
0.22115771,0.46651506,0.005,0.085512213
0.22346997,0.47113773,0.005,0.44241896
0.22125976,0.48085263,0.005,0.28062588
0.22045104,0.47575244,0.005,0.22528264
0.19477719,0.56642509,0.005,0.0035217
0.21251285,0.69954896,0.005,0.18792491
0.21313807,0.71792161,0.005,0.18986098
0.20739089,0.72825152,0.005,0.1957476
0.18724032,0.75404739,0.005,0.18223208
0.15035272,0.78025442,0.005,0.19127049
0.19784383,0.59196073,0.005,0.42709294
0.19904874,0.59428841,0.005,0.36210114
0.19816388,0.60704786,0.005,0.24936876
0.21415736,0.631859,0.005,0.19354627
0.20929569,0.65115649,0.005,0.19626679
0.20957536,0.63666582,0.005,0.20331645
0.21220692,0.62842447,0.005,0.20016964
0.20767301,0.62047666,0.005,0.2454823
0.20411128,0.61097074,0.005,0.24511172
0.2052751,0.61746836,0.005,0.2321227
0.19546142,0.60110402,0.005,0.25629812
0.21255012,0.66421825,0.005,0.18147476
0.20998023,0.67898512,0.005,0.19842188
0.16921176,0.44658324,0.005,0.48681894
0.17065662,0.44652748,0.005,0.40853408
0.17315404,0.43967947,0.005,0.40777582
0.18473642,0.28049406,0.005,0.18693143
0.17387146,0.26372424,0.005,0.1978443
0.16048782,0.24177879,0.005,0.17511413
0.1691379,0.25334209,0.005,0.18215048
0.19475727,0.30243593,0.005,0.19910082
0.18871069,0.2955766,0.005,0.20474377
0.1992211,0.33856589,0.005,0.20233186
0.19203097,0.33286798,0.005,0.19940439
0.18791787,0.31276181,0.005,0.19290145
0.19169979,0.32515696,0.005,0.19862491
0.19667506,0.34708014,0.005,0.1924879
0.19232522,0.35421801,0.005,0.19858886
0.19385271,0.36259755,0.005,0.19551042
0.19669677,0.37688187,0.005,0.22724944
0.19448654,0.37113643,0.005,0.20551884
0.19773358,0.3811419,0.005,0.25847182
0.19675453,0.38677552,0.005,0.30383947
0.19140552,0.36869562,0.005,0.19967067
0.19426446,0.38957,0.005,0.29530576
0.1947799,0.39308065,0.005,0.30109429
0.18992537,0.39550856,0.005,0.37735194
0.18335515,0.40044484,0.005,0.19639991
0.18756498,0.40074578,0.005,0.18405165
0.16780208,0.76289648,0.005,0.15227243
0.13813972,0.79495245,0.005,0.19104202
0.12414259,0.81139046,0.005,0.14358634
0.10287464,0.81860965,0.005,0.19586429
0.091012292,0.83449548,0.005,0.13751793
0.074351661,0.82320005,0.005,0.19065709
-0.021916537,0.79217982,0.005,0.11813869
0.04716279,0.81506145,0.005,0.17081648
0.027433919,0.80226249,0.005,0.16560353
0.001966548,0.79431278,0.005,0.1560663
0.21973258,0.5159843,0.005,0.36922181
0.22026703,0.51876873,0.005,0.36666554
0.21049918,0.53116,0.005,0.17693007
0.21549547,0.52311856,0.005,0.35807428
0.2156965,0.52938795,0.005,0.31603459
0.20456204,0.53329849,0.005,0.088338435
0.19201398,0.52606875,0.005,0.016579069
0.19508012,0.52778894,0.005,0.023283474
0.19278304,0.52660865,0.005,0.020532673
0.2075,0.53114754,0.005,0.11616401
0.22058722,0.51021558,0.005,0.57446176
0.2201238,0.50527918,0.005,0.062574193
0.17004122,0.44714189,0.005,0.42761984
0.21431094,0.46768132,0.005,0.067066655
0.21554321,0.46964097,0.005,0.083141759
0.21713591,0.47132578,0.005,0.21080816
0.21781556,0.48070908,0.005,0.28313556
0.21884291,0.47557858,0.005,0.25911745
0.19550662,0.56687176,0.005,0.003031277
0.19294836,0.56738025,0.005,0.010562045
0.20029128,0.707335,0.005,0.17771837
0.20622598,0.69075829,0.005,0.19537218
0.19927712,0.71085173,0.005,0.17872958
0.19153136,0.72821164,0.005,0.19146757
0.17076524,0.7596817,0.005,0.15712623
0.18356426,0.74234939,0.005,0.19776312
0.14691889,0.76780629,0.005,0.17099692
0.19377333,0.59068972,0.005,0.31739023
0.19474871,0.59681273,0.005,0.29719216
0.19634432,0.61046791,0.005,0.22282045
0.19624168,0.60535282,0.005,0.23636684
0.20534503,0.641918,0.005,0.19314297
0.20242204,0.65417868,0.005,0.20208061
0.20368421,0.63307995,0.005,0.21391603
0.20567697,0.62616575,0.005,0.20809546
0.200339,0.61215615,0.005,0.21506149
0.19982629,0.61648333,0.005,0.22105002
0.19502358,0.61433023,0.005,0.23131365
0.19157739,0.60178316,0.005,0.22260848
0.20406529,0.670614,0.005,0.18714447
0.19994225,0.66323215,0.005,0.20479225
0.16733783,0.44289678,0.005,0.48380351
0.16584852,0.43915391,0.005,0.42323413
0.1719664,0.44344744,0.005,0.39886805
0.16601634,0.44777191,0.005,0.67316014
0.17403319,0.44687408,0.005,0.38351017
0.16919608,0.44225454,0.005,0.4411239
0.16916034,0.43918869,0.005,0.40680215
0.17365925,0.28645116,0.005,0.19476789
0.1685034,0.27657986,0.005,0.19913144
0.14862674,0.2445045,0.005,0.16727889
0.15698795,0.261287,0.005,0.17393842
0.18592425,0.30997565,0.005,0.19069929
0.17749643,0.29579523,0.005,0.20234492
0.19256912,0.33837715,0.005,0.202785
0.18358566,0.33378017,0.005,0.19302808
0.18481794,0.32323372,0.005,0.19685216
0.1916573,0.34857792,0.005,0.19618253
0.18971694,0.35903198,0.005,0.19857158
0.19342846,0.37563154,0.005,0.21488518
0.19370092,0.38162377,0.005,0.25319332
0.19366744,0.38593143,0.005,0.28121698
0.18743797,0.36650512,0.005,0.19732839
0.18818092,0.37257659,0.005,0.19890861
0.18721904,0.39554873,0.005,0.34540948
0.19392686,0.3893013,0.005,0.31937718
0.19144404,0.39252415,0.005,0.37314466
0.18710214,0.3628107,0.005,0.19968455
0.18529865,0.39858156,0.005,0.23063053
0.12408629,0.79248577,0.005,0.17585406
0.10541511,0.80734277,0.005,0.17702444
0.089196078,0.81886411,0.005,0.17920697
0.061428543,0.81035453,0.005,0.18013644
-0.00702283,0.78587949,0.005,0.1509607
0.045129985,0.79294014,0.005,0.13821036
0.022123419,0.79356629,0.005,0.16677248
0.21810164,0.51453537,0.005,0.36587569
0.21614033,0.51910424,0.005,0.35722825
0.21801001,0.51323491,0.005,0.4244661
0.20475739,0.53083271,0.005,0.14605534
0.21114464,0.52706027,0.005,0.25393057
0.21329772,0.52519858,0.005,0.344565
0.20067488,0.5316422,0.005,0.059018351
0.19475502,0.52480227,0.005,0.04188716
0.1950376,0.52713633,0.005,0.031525359
0.19589143,0.52491546,0.005,0.035030015
0.19660878,0.52706319,0.005,0.028945517
0.20635986,0.52686578,0.005,0.10315379
0.19450371,0.52436328,0.005,0.038976587
0.2180406,0.50811189,0.005,0.35791332
0.17061426,0.44980061,0.005,0.53198636
0.17790115,0.44754812,0.005,0.38351151
0.15828575,0.45629692,0.005,0.32416534
0.21051197,0.46784833,0.005,0.071214527
0.21005754,0.47242618,0.005,0.079300962
0.215499,0.48321176,0.005,0.26055336
0.21422376,0.47363642,0.005,0.20498195
0.21555112,0.47835511,0.005,0.30491951
0.19302361,0.58726507,0.005,0.33004838
0.19388811,0.56795549,0.005,0.006508094
0.19221056,0.56816965,0.005,0.034191169
0.19669251,0.69377941,0.005,0.18267407
0.12678997,0.77245599,0.005,0.14249468
0.18523818,0.71699494,0.005,0.18077435
0.170737,0.74248898,0.005,0.18705034
0.14560898,0.75462943,0.005,0.18149184
0.19170028,0.59240055,0.005,0.28290069
0.19259416,0.60936451,0.005,0.21068902
0.19183503,0.60585415,0.005,0.21662553
0.19848791,0.64665222,0.005,0.19367878
0.19590814,0.64010286,0.005,0.20794448
0.19777034,0.63387764,0.005,0.20205961
0.19938785,0.62385792,0.005,0.1962537
0.19815509,0.62039548,0.005,0.20559199
0.19229007,0.61527056,0.005,0.21040124
0.18847889,0.59953469,0.005,0.21536358
0.19511229,0.67701167,0.005,0.17391211
0.19199185,0.66353559,0.005,0.19279483
0.16275145,0.44902408,0.005,0.37720317
0.16098075,0.44907418,0.005,0.32055563
0.16535103,0.44447646,0.005,0.75499713
0.16750911,0.43558547,0.005,0.4121545
0.16551431,0.43948236,0.005,0.43367255
0.1691462,0.43188202,0.005,0.4305574
0.17455882,0.4439328,0.005,0.41198453
0.1675797,0.44980267,0.005,0.91606373
0.17334576,0.44946685,0.005,0.4485012
0.15958102,0.45240572,0.005,0.49206516
0.16955656,0.43609142,0.005,0.4299154
0.16260862,0.29240951,0.005,0.17873999
0.15896197,0.27852789,0.005,0.19353139
0.13839857,0.25203046,0.005,0.187115
0.15563127,0.26525712,0.005,0.18098003
0.17556939,0.3134982,0.005,0.19656508
0.17228095,0.30544034,0.005,0.20441973
0.18936312,0.34286633,0.005,0.19906813
0.18123262,0.33556136,0.005,0.19211121
0.17699437,0.32198736,0.005,0.1972373
0.18626745,0.34995905,0.005,0.19067343
0.18582959,0.35553813,0.005,0.19629575
0.18937562,0.37546098,0.005,0.20876175
0.19213539,0.37998816,0.005,0.22037886
0.19039346,0.3861188,0.005,0.26708111
0.18471703,0.37093756,0.005,0.19769274
0.18381849,0.39295048,0.005,0.30970728
0.19029813,0.38928127,0.005,0.31221065
0.18346249,0.36020932,0.005,0.19928342
0.18039413,0.39115277,0.005,0.2905589
0.18197604,0.39651358,0.005,0.28582996
0.12367588,0.77434677,0.005,0.13589388
0.10969702,0.79392964,0.005,0.19098559
0.086573206,0.80327439,0.005,0.13820557
0.06576205,0.79457843,0.005,0.16171011
0.008346516,0.78039509,0.005,0.12727095
-0.013114429,0.77540565,0.005,0.16436717
0.047304273,0.78887492,0.005,0.12970163
0.026367918,0.77722406,0.005,0.17567118
0.017015126,0.76830363,0.005,0.158493
0.21459514,0.51698548,0.005,0.31315035
0.21412593,0.5114702,0.005,0.32386056
0.20367208,0.52687466,0.005,0.13535653
0.20884408,0.52415872,0.005,0.17782106
0.21106791,0.52105719,0.005,0.21208109
0.1953474,0.52396506,0.005,0.025517056
0.19830294,0.52349836,0.005,0.047718652
0.20155551,0.52945584,0.005,0.09688101
0.19596988,0.52568436,0.005,0.057090543
0.19754469,0.52517217,0.005,0.064655378
0.20108068,0.52680409,0.005,0.10283192
0.20540877,0.52512026,0.005,0.11085454
0.21457095,0.50892347,0.005,0.35702911
0.16518399,0.45314622,0.005,0.60625768
0.18293244,0.45592186,0.005,0.35798687
0.16973975,0.45419675,0.005,0.71098459
0.17804024,0.45239615,0.005,0.36553478
0.16708541,0.4527297,0.005,0.99238199
0.1630453,0.45702317,0.005,0.43623093
0.16716582,0.4573122,0.005,0.31890053
0.2084218,0.47019649,0.005,0.058452222
0.20984745,0.47240606,0.005,0.055188432
0.21391492,0.48529717,0.005,0.3221069
0.2123398,0.480919,0.005,0.20391433
0.21292399,0.47591129,0.005,0.26190549
0.18998419,0.56730801,0.005,0.14293687
0.19106598,0.58517814,0.005,0.30685511
0.19215649,0.56905812,0.005,0.028807361
0.18907717,0.56978953,0.005,0.25676385
0.18998522,0.56790829,0.005,0.17949507
0.19377701,0.68057847,0.005,0.16701186
0.1874913,0.69504404,0.005,0.19426396
0.13243173,0.75310743,0.005,0.16950884
0.17144097,0.72290713,0.005,0.16397247
0.18104701,0.70715904,0.005,0.19460408
0.16958718,0.72581315,0.005,0.16897832
0.15841679,0.74096233,0.005,0.1918785
0.18885167,0.59472233,0.005,0.24303727
0.18915446,0.58862448,0.005,0.28547639
0.18928365,0.58781129,0.005,0.2846491
0.18907589,0.61171943,0.005,0.19885454
0.18757606,0.60617989,0.005,0.20393509
0.19152592,0.65241557,0.005,0.18734099
0.1893571,0.64432961,0.005,0.19331582
0.1936627,0.62901217,0.005,0.19469208
0.19155566,0.61916071,0.005,0.19505386
0.1854049,0.60162848,0.005,0.19835472
0.19246621,0.67402267,0.005,0.18418172
0.18312962,0.64793938,0.005,0.19902755
0.18441661,0.66239411,0.005,0.20133168
-0.055527464,0.75079232,0.005,0.13838609
-0.032721195,0.77200872,0.005,0.15555306
0.1617351,0.4483327,0.005,0.34284666
0.15734206,0.4484908,0.005,0.38174033
0.1620037,0.44291139,0.005,0.67806119
0.16544138,0.4346768,0.005,0.43227488
0.1650658,0.43917963,0.005,0.46504354
0.16559827,0.43201157,0.005,0.42862034
0.17531574,0.45223865,0.005,0.43732882
0.16288072,0.45376825,0.005,0.83205396
0.15680878,0.45178282,0.005,0.46094561
0.16134556,0.29565144,0.005,0.18447804
0.1510061,0.28183547,0.005,0.19684163
0.13926199,0.26486364,0.005,0.18811671
0.16538553,0.31664956,0.005,0.18791352
0.16365549,0.30608499,0.005,0.19908202
0.18357703,0.3427546,0.005,0.19768971
0.17328641,0.32877046,0.005,0.19404665
0.1845178,0.35238567,0.005,0.19065289
0.18791744,0.37913236,0.005,0.21900731
0.1875217,0.38306189,0.005,0.23356867
0.18269445,0.37553224,0.005,0.20089649
0.18188958,0.36855745,0.005,0.19667652
0.18559217,0.38929451,0.005,0.29431176
0.17948563,0.35740867,0.005,0.20174852
0.18121271,0.36501476,0.005,0.19608036
0.17904115,0.38847506,0.005,0.24688177
0.17798038,0.39210156,0.005,0.29046673
0.17928785,0.39658332,0.005,0.33046687
0.11275328,0.758654,0.005,0.17394507
0.10278764,0.76368159,0.005,0.19980478
0.098086298,0.78109264,0.005,0.1841491
0.083869219,0.79988337,0.005,0.14298913
0.07032875,0.78283292,0.005,0.18006915
-0.003679096,0.76770699,0.005,0.14834161
0.006974465,0.7620821,0.005,0.16933535
0.036768764,0.77181,0.005,0.16155669
0.025796771,0.75550652,0.005,0.12276936
0.21319155,0.51427972,0.005,0.34904096
0.21120389,0.51902556,0.005,0.33187601
0.21052492,0.50988227,0.005,0.32816041
0.20400669,0.52415776,0.005,0.14035949
0.20728476,0.52254152,0.005,0.16874702
0.21065372,0.51984423,0.005,0.28044814
0.19532631,0.52345735,0.005,0.049232423
0.1982906,0.52341294,0.005,0.036306389
0.19834609,0.52343965,0.005,0.049955994
0.19966993,0.5241788,0.005,0.10109218
0.21286269,0.50520015,0.005,0.34037963
0.21065962,0.5051986,0.005,0.33226126
0.16755451,0.45692512,0.005,0.38205597
0.18042803,0.45266119,0.005,0.38380739
0.18485841,0.45951387,0.005,0.34899434
0.18040055,0.4563351,0.005,0.36471951
0.17274952,0.4547745,0.005,0.62061334
0.16846748,0.45689228,0.005,0.62282348
0.17812078,0.45691445,0.005,0.36700913
0.18669562,0.46261778,0.005,0.3405757
0.16228548,0.45988962,0.005,0.41225263
0.16499655,0.46037418,0.005,0.45630702
0.20574172,0.47094083,0.005,0.055728845
0.20979546,0.47259235,0.005,0.058240283
0.21102518,0.48530176,0.005,0.30965045
0.21127866,0.48071566,0.005,0.2196115
0.21041557,0.47637707,0.005,0.20794706
0.18557183,0.55053538,0.005,0.045891937
0.1893937,0.57079715,0.005,0.26418543
0.18954685,0.58427763,0.005,0.29886004
0.19000907,0.57033986,0.005,0.21798278
0.1898842,0.5699423,0.005,0.22468045
0.18677396,0.57104093,0.005,0.54200858
0.18680245,0.57123655,0.005,0.49488056
0.18844853,0.56960988,0.005,0.33745489
0.18843187,0.56822461,0.005,0.16051802
0.1827154,0.68573487,0.005,0.18221325
0.12155589,0.74979609,0.005,0.1798472
0.13727592,0.73428822,0.005,0.12986542
0.17025153,0.70832384,0.005,0.18475793
0.15374324,0.7290889,0.005,0.18601756
0.18658575,0.59212399,0.005,0.23100957
0.1886009,0.58740658,0.005,0.27934539
0.18327145,0.5974133,0.005,0.20356657
0.18473977,0.61478585,0.005,0.18751422
0.18686193,0.60852808,0.005,0.20632601
0.18986408,0.62441516,0.005,0.19834432
0.18674786,0.63637561,0.005,0.18897207
0.18048993,0.64087182,0.005,0.19239551
0.18767732,0.63281322,0.005,0.18826249
0.18477501,0.61780018,0.005,0.18906122
0.18303293,0.60363555,0.005,0.18154085
0.17916043,0.67773503,0.005,0.19282077
0.1825355,0.66943431,0.005,0.1882513
0.18007843,0.65470636,0.005,0.19528177
-0.050488446,0.73337698,0.005,0.10164886
-0.040169742,0.75498199,0.005,0.15829518
0.15956838,0.44448161,0.005,0.48463148
0.15738355,0.445016,0.005,0.63547945
0.15317844,0.4475458,0.005,0.26798409
0.16132936,0.43985462,0.005,0.55834579
0.16343972,0.43585268,0.005,0.47282904
0.16214867,0.43220612,0.005,0.44481382
0.16585989,0.42969492,0.005,0.4425739
0.14040747,0.27330184,0.005,0.19198689
0.15040788,0.29161164,0.005,0.19191571
0.1232225,0.26456824,0.005,0.17347671
0.16293399,0.31949461,0.005,0.18959923
0.15506911,0.30905822,0.005,0.20469825
0.16482742,0.32252821,0.005,0.18605046
0.17815894,0.34529004,0.005,0.19850294
0.16919453,0.33416763,0.005,0.20048176
0.17836447,0.35218996,0.005,0.19492786
0.18349047,0.37785697,0.005,0.20690775
0.18319117,0.38382757,0.005,0.23419099
0.17963445,0.3730579,0.005,0.19666661
0.18083945,0.38688788,0.005,0.25208601
0.17676146,0.36011958,0.005,0.20051304
0.17691779,0.36524528,0.005,0.19870892
0.1763074,0.36995956,0.005,0.19855779
0.1766274,0.38942385,0.005,0.23298852
0.17626797,0.39464018,0.005,0.32102531
0.17841806,0.39874372,0.005,0.33030528
0.10179517,0.74225146,0.005,0.12852155
0.092589647,0.75392139,0.005,0.18236366
0.084011346,0.78299081,0.005,0.17182377
0.064316593,0.76531833,0.005,0.1736059
-0.014656872,0.75481492,0.005,0.11209773
0.004426928,0.74265045,0.005,0.17142664
0.047742505,0.7609989,0.005,0.16718847
0.02602841,0.75217551,0.005,0.1251305
0.20918167,0.48778808,0.005,0.34098995
0.2102779,0.51488632,0.005,0.35405809
0.20966978,0.51070184,0.005,0.29733214
0.20598751,0.52203387,0.005,0.25429866
0.2040327,0.52273029,0.005,0.13018857
0.20911133,0.52020663,0.005,0.19962436
0.19746117,0.52263951,0.005,0.029093888
0.19867909,0.52336675,0.005,0.094249077
0.20203657,0.5227344,0.005,0.12007432
0.21096271,0.50028831,0.005,0.32219887
0.2078734,0.50541049,0.005,0.34648749
0.16807961,0.4572812,0.005,0.39678597
0.18185736,0.45932102,0.005,0.3430312
0.17259368,0.45726821,0.005,0.58333308
0.17712809,0.45791674,0.005,0.45914048
0.18784821,0.46338609,0.005,0.32374749
0.18323976,0.46427652,0.005,0.34822547
0.1629778,0.46424317,0.005,0.31927893
0.16716827,0.46139351,0.005,0.76790637
0.2045335,0.47378182,0.005,0.065004721
0.2058128,0.47558296,0.005,0.074830845
0.20898545,0.48309639,0.005,0.23896426
0.20744182,0.47753099,0.005,0.23424076
0.18562064,0.55139601,0.005,0.041336939
0.18477435,0.55062515,0.005,0.052265774
0.18880673,0.57137954,0.005,0.32955042
0.18820143,0.57662874,0.005,0.37058181
0.18670471,0.58296889,0.005,0.2914671
0.1905331,0.58081454,0.005,0.28979522
0.18668158,0.57118112,0.005,0.5760138
0.18770514,0.56931967,0.005,0.30832025
0.1715433,0.69086224,0.005,0.16674407
0.12032874,0.73647916,0.005,0.14418821
0.13888054,0.73203182,0.005,0.16113652
0.16944683,0.69397449,0.005,0.16143757
0.15980367,0.70769382,0.005,0.19623716
0.15090878,0.71852559,0.005,0.19126639
0.083058745,0.74606282,0.005,0.1905228
0.18497206,0.58998841,0.005,0.23771791
0.18349463,0.59574252,0.005,0.19827315
0.18497452,0.58682984,0.005,0.24822611
0.18072516,0.60036057,0.005,0.18361618
0.18267362,0.61185992,0.005,0.19250853
0.18362401,0.62329435,0.005,0.19323429
0.17529285,0.64455968,0.005,0.1872175
0.17713565,0.63441807,0.005,0.19419636
0.18420587,0.62971801,0.005,0.19041336
0.18182479,0.6080215,0.005,0.18616156
0.16838223,0.67587066,0.005,0.18650812
0.17302899,0.66398841,0.005,0.1797324
0.17409799,0.65305901,0.005,0.19064106
-0.032138225,0.74431026,0.005,0.13383241
0.15741538,0.44069919,0.005,0.30413815
0.15441467,0.44373682,0.005,0.37361014
0.1558006,0.44073525,0.005,0.26057926
0.16109306,0.43704435,0.005,0.63467419
0.16181482,0.4325293,0.005,0.42890903
0.16359389,0.42906836,0.005,0.44013983
0.13050373,0.27545741,0.005,0.18713678
0.13990913,0.28835645,0.005,0.17781767
0.14884688,0.30054107,0.005,0.20253755
0.11982582,0.26281771,0.005,0.16311486
0.16495158,0.42543539,0.005,0.45653164
0.15198933,0.31712794,0.005,0.19716573
0.16068541,0.3310191,0.005,0.19468562
0.17122006,0.34219775,0.005,0.19699143
0.1721916,0.35258451,0.005,0.1890808
0.17976533,0.38137907,0.005,0.21283002
0.17738231,0.37680843,0.005,0.19690914
0.17638119,0.38476667,0.005,0.23059136
0.17243403,0.36055708,0.005,0.20023373
0.17267965,0.3657023,0.005,0.19770487
0.17334838,0.37171736,0.005,0.19768713
0.17455809,0.39035848,0.005,0.25331256
0.17441089,0.38651773,0.005,0.23677215
0.17487553,0.39809865,0.005,0.33925617
0.17403646,0.40152183,0.005,0.36900586
0.10290549,0.73899251,0.005,0.11544403
0.083488666,0.76599121,0.005,0.14651144
0.073627681,0.75272596,0.005,0.17450866
-0.006952193,0.73514199,0.005,0.15278654
0.013426229,0.7338677,0.005,0.15733282
0.044489939,0.74642676,0.005,0.15547954
0.20738916,0.48975745,0.005,0.43901986
0.20648563,0.4857142,0.005,0.23097698
0.20742072,0.51464951,0.005,0.40887269
0.20662655,0.50846332,0.005,0.29831833
0.20573391,0.52108741,0.005,0.3165544
0.20461094,0.52225381,0.005,0.17421333
0.20639212,0.51847279,0.005,0.28504825
0.19973595,0.52240431,0.005,0.097018041
0.19756876,0.51610357,0.005,0.077014662
0.20684524,0.49684364,0.005,0.3077679
0.20758599,0.50230372,0.005,0.34554577
0.16934057,0.46055961,0.005,0.55431104
0.18119054,0.46169499,0.005,0.38531819
0.17206378,0.45999742,0.005,0.67688769
0.17798409,0.46166784,0.005,0.51155424
0.17880137,0.46520296,0.005,0.4949562
0.18912677,0.46635455,0.005,0.31770936
0.18428023,0.4672718,0.005,0.35402948
0.17983206,0.46589282,0.005,0.40784767
0.16658722,0.46472573,0.005,0.44325131
0.20077157,0.47526324,0.005,0.045436822
0.20141375,0.47859225,0.005,0.047846068
0.20612936,0.48125985,0.005,0.1940238
0.18420821,0.55230784,0.005,0.035823613
0.18343356,0.55164218,0.005,0.042424992
0.18401484,0.58393449,0.005,0.24206819
0.18797439,0.57235837,0.005,0.22217624
0.18524165,0.57528734,0.005,0.34336621
0.18727839,0.57958639,0.005,0.30889878
0.18571766,0.57192832,0.005,0.39558581
0.18528323,0.56939405,0.005,0.23880064
0.16222823,0.68185192,0.005,0.18602857
0.12027314,0.72551745,0.005,0.1823626
0.13056628,0.71961987,0.005,0.19065481
0.15671848,0.69715303,0.005,0.18704608
0.1376126,0.71387655,0.005,0.18708847
0.085284509,0.73108417,0.005,0.18835998
0.18156579,0.59070176,0.005,0.20208332
0.18221223,0.59466368,0.005,0.188831
0.18072319,0.58651513,0.005,0.20234351
0.17799008,0.59788358,0.005,0.17555127
0.1776372,0.6040597,0.005,0.18239588
0.17725542,0.62736785,0.005,0.19034547
0.17784548,0.61424732,0.005,0.19512561
0.17782731,0.62160057,0.005,0.19820097
0.17204624,0.63661349,0.005,0.19018041
0.17722435,0.60912049,0.005,0.19006
0.16366863,0.66819537,0.005,0.18181708
0.17202586,0.66105956,0.005,0.18527722
0.16842292,0.64971757,0.005,0.19228399
-0.022022689,0.73227429,0.005,0.17006397
0.15648986,0.44006774,0.005,0.29079154
0.15161318,0.44317093,0.005,0.33403555
0.15216297,0.44037712,0.005,0.2748397
0.15744077,0.43541923,0.005,0.55254233
0.16136828,0.43222681,0.005,0.43848911
0.16161223,0.4284378,0.005,0.44857377
0.12224835,0.28087115,0.005,0.18587925
0.13734867,0.28631824,0.005,0.18317135
0.14001778,0.30097181,0.005,0.19597077
0.11402316,0.27683371,0.005,0.17839673
0.16195087,0.4251014,0.005,0.45785353
0.14124252,0.31377205,0.005,0.18887241
0.15228097,0.32553795,0.005,0.20217559
0.15758006,0.34011421,0.005,0.18597414
0.17120649,0.35542858,0.005,0.19473709
0.165015,0.34653446,0.005,0.19296841
0.17698534,0.37988415,0.005,0.19599104
0.17198215,0.37566739,0.005,0.19720255
0.17473024,0.38505796,0.005,0.21799225
0.16762544,0.36219168,0.005,0.20154707
0.16963664,0.36962792,0.005,0.19827008
